,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
860,nne/inception/batch_size/32-0-1-2-3-4-,TSC,ECG200,0.0,0.9180035650623886,0.92,0.9071180555555556,0.0,0.0
861,nne/inception/batch_size/32-0-1-2-3-4-,TSC,DistalPhalanxOutlineAgeGroup,0.0,0.7156308851224106,0.7338129496402878,0.7666811531218309,0.0,0.0
862,nne/inception/batch_size/32-0-1-2-3-4-,TSC,wafer,0.0,0.9910331524833096,0.9978909798831928,0.9981570128266656,0.0,0.0
863,nne/inception/batch_size/32-0-1-2-3-4-,TSC,PhalangesOutlinesCorrect,0.0,0.8665942392333834,0.8613053613053613,0.8391131064180677,0.0,0.0
864,nne/inception/batch_size/32-0-1-2-3-4-,TSC,MALLAT,0.0,0.9634381783414484,0.9607675906183368,0.9609764951591542,0.0,0.0
865,nne/inception/batch_size/32-0-1-2-3-4-,TSC,InsectWingbeatSound,0.0,0.6325708666935284,0.6348484848484849,0.6348484848484849,0.0,0.0
866,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Earthquakes,0.0,0.8795620437956204,0.7625899280575541,0.5285714285714286,0.0,0.0
867,nne/inception/batch_size/32-0-1-2-3-4-,TSC,WormsTwoClass,0.0,0.7783400809716599,0.7792207792207793,0.7840909090909092,0.0,0.0
868,nne/inception/batch_size/32-0-1-2-3-4-,TSC,HandOutlines,0.0,0.9615860005204268,0.9594594594594594,0.9502077979759525,0.0,0.0
869,nne/inception/batch_size/32-0-1-2-3-4-,TSC,ProximalPhalanxTW,0.0,0.5661148552274996,0.7804878048780488,0.5355632551528073,0.0,0.0
870,nne/inception/batch_size/32-0-1-2-3-4-,TSC,BeetleFly,0.0,0.8846153846153846,0.85,0.85,0.0,0.0
871,nne/inception/batch_size/32-0-1-2-3-4-,TSC,UWaveGestureLibraryAll,0.0,0.9580191845525328,0.9575656058068118,0.9577106823608572,0.0,0.0
872,nne/inception/batch_size/32-0-1-2-3-4-,TSC,NonInvasiveFatalECG_Thorax2,0.0,0.9601439242198612,0.9628498727735368,0.9604761857371864,0.0,0.0
873,nne/inception/batch_size/32-0-1-2-3-4-,TSC,TwoLeadECG,0.0,0.995644599303136,0.9956101843722563,0.9956140350877192,0.0,0.0
874,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Plane,0.0,1.0,1.0,1.0,0.0,0.0
875,nne/inception/batch_size/32-0-1-2-3-4-,TSC,BirdChicken,0.0,0.9545454545454546,0.95,0.95,0.0,0.0
876,nne/inception/batch_size/32-0-1-2-3-4-,TSC,InlineSkate,0.0,0.4852189202368807,0.4636363636363636,0.4840627111725425,0.0,0.0
877,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Symbols,0.0,0.9773444023077388,0.9768844221105528,0.9768419071681279,0.0,0.0
878,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Strawberry,0.0,0.9830575256107172,0.9864864864864864,0.9878087598675832,0.0,0.0
